# Helios moisture-pickup test  started=20260603_152159
# specimen=5.0g  treatment=Expedry Gold  species=duck down
# target_rh=80.0%  wet=60min  dry=30min  dry_to_rh=35.0%  settle_every=300s
elapsed_s,phase,weight_g,delta_g,pct_of_dry,chamber_rh,chamber_f,puck_f,column_rh,pressure_pa
4571.0,SETTLE-DRY,-1.499,-1.378,-27.6,36.9,87.8,144.9,46.8,-0.07
4572.0,SETTLE-DRY,-1.499,-1.378,-27.6,36.9,87.8,144.5,46.9,-0.1
# STABLE DRY  t=4573s  weight=-1.499  delta=-1.378  pct=-27.6
4573.0,DRY,-1.499,-1.378,-27.6,36.9,87.8,144.9,46.8,-0.07
4574.0,DRY,-1.499,-1.378,-27.6,37.0,87.8,145.4,46.8,-0.08
4575.0,DRY,-1.499,-1.378,-27.6,37.0,87.8,144.5,46.8,-0.08
4576.0,DRY,-1.499,-1.378,-27.6,37.0,87.8,144.9,46.7,-0.07
4577.1,DRY,-1.499,-1.378,-27.6,37.1,87.8,144.5,46.8,-0.08
4578.1,DRY,-1.488,-1.367,-27.3,37.0,87.8,143.6,46.7,-0.08
4579.1,DRY,-1.488,-1.367,-27.3,37.0,87.9,143.6,46.7,-0.08
4580.1,DRY,-1.457,-1.336,-26.7,37.0,87.9,143.2,46.2,-0.18
4581.1,DRY,-1.361,-1.240,-24.8,37.0,87.9,143.6,45.8,-0.1
4582.1,DRY,-1.361,-1.240,-24.8,37.0,87.9,143.6,45.4,-0.1
4583.1,DRY,-1.345,-1.224,-24.5,37.0,87.9,143.6,45.4,-0.12
4584.1,DRY,-1.370,-1.249,-25.0,36.9,87.9,144.1,44.6,-0.08
4585.1,DRY,-1.421,-1.300,-26.0,36.9,87.8,143.2,44.2,-0.12
4586.1,DRY,-1.416,-1.295,-25.9,36.8,87.9,143.2,44.1,-0.1
4587.1,DRY,-1.413,-1.292,-25.8,36.6,87.8,143.2,43.9,-0.05
4588.1,DRY,-1.413,-1.292,-25.8,36.4,87.9,142.7,43.8,-0.07
4589.1,DRY,-1.413,-1.292,-25.8,36.3,87.8,143.2,43.9,-0.08
4590.1,DRY,-1.432,-1.311,-26.2,36.2,87.9,143.2,43.8,-0.08
4591.1,DRY,-1.451,-1.330,-26.6,36.0,87.8,143.2,43.6,-0.07
4592.1,DRY,-1.421,-1.300,-26.0,35.9,87.8,143.2,43.6,-0.08
4593.1,DRY,-1.414,-1.293,-25.9,35.8,87.8,142.7,43.4,-0.08
4594.1,DRY,-1.414,-1.293,-25.9,35.6,87.8,142.7,43.3,-0.05
4595.1,DRY,-1.425,-1.304,-26.1,35.5,87.8,142.2,43.4,-0.07
4596.1,DRY,-1.425,-1.304,-26.1,35.4,87.7,143.2,43.4,-0.07
4597.1,DRY,-1.418,-1.297,-25.9,35.4,87.7,143.2,43.4,-0.08
4598.1,DRY,-1.430,-1.309,-26.2,35.3,87.7,142.7,43.4,-0.08
4599.1,DRY,-1.430,-1.309,-26.2,35.3,87.7,142.2,43.3,-0.07
4600.1,DRY,-1.443,-1.322,-26.4,35.2,87.7,142.7,43.3,-0.07
4601.1,DRY,-1.443,-1.322,-26.4,35.0,87.7,142.2,43.3,-0.07
4602.2,DRY,-1.443,-1.322,-26.4,35.0,87.7,142.7,43.3,-0.07
4603.2,DRY,-1.426,-1.305,-26.1,34.9,87.7,143.2,43.3,-0.05
4604.2,DRY,-1.449,-1.328,-26.6,34.8,87.7,143.2,43.3,-0.08
4605.2,DRY,-1.480,-1.359,-27.2,34.9,87.7,142.7,43.4,-0.07
4606.3,DRY,-1.480,-1.359,-27.2,34.9,87.7,141.8,43.4,-0.08
4607.3,DRY,-1.476,-1.355,-27.1,34.8,87.7,141.8,43.6,-0.07
4608.3,DRY,-1.473,-1.352,-27.0,34.6,87.7,142.2,43.8,-0.08
4609.4,DRY,-1.473,-1.352,-27.0,34.7,87.7,142.7,43.9,-0.08
4610.4,DRY,-1.474,-1.353,-27.1,34.6,87.7,141.8,44.2,-0.08
4611.4,DRY,-1.476,-1.355,-27.1,34.7,87.7,141.8,44.4,-0.07
4612.5,DRY,-1.474,-1.353,-27.1,34.8,87.7,141.8,44.4,-0.05
4613.5,DRY,-1.485,-1.364,-27.3,34.8,87.7,142.2,44.4,-0.07
4614.5,DRY,-1.491,-1.370,-27.4,34.8,87.7,141.8,44.4,-0.08
4615.6,DRY,-1.507,-1.386,-27.7,35.0,87.7,141.3,44.6,-0.08
4616.6,DRY,-1.507,-1.386,-27.7,35.0,87.7,141.8,44.6,-0.08
4617.6,DRY,-1.508,-1.387,-27.7,35.0,87.7,141.8,44.6,-0.08
4618.7,DRY,-1.507,-1.386,-27.7,35.0,87.7,141.8,44.6,-0.07
4619.7,DRY,-1.497,-1.376,-27.5,35.1,87.7,140.9,44.6,-0.07
4620.7,DRY,-1.495,-1.374,-27.5,35.2,87.7,140.9,44.7,-0.07
4621.7,DRY,-1.491,-1.370,-27.4,35.2,87.7,141.3,44.7,-0.08
4622.7,DRY,-1.491,-1.370,-27.4,35.3,87.7,140.9,44.9,-0.08
4623.7,DRY,-1.491,-1.370,-27.4,35.4,87.7,140.9,45.0,-0.07
4624.7,DRY,-1.491,-1.370,-27.4,35.5,87.7,140.4,44.9,-0.08
4625.7,DRY,-1.491,-1.370,-27.4,35.6,87.7,140.9,44.9,-0.08
4626.7,DRY,-1.491,-1.370,-27.4,35.7,87.7,140.9,44.9,-0.07
4627.7,DRY,-1.491,-1.370,-27.4,35.7,87.7,141.3,44.8,-0.1
4628.7,DRY,-1.491,-1.370,-27.4,35.7,87.7,140.4,44.6,-0.07
4629.7,DRY,-1.491,-1.370,-27.4,35.7,87.7,140.4,44.5,-0.08
4630.7,DRY,-1.491,-1.370,-27.4,35.7,87.7,140.4,44.5,-0.08
4631.7,DRY,-1.491,-1.370,-27.4,35.7,87.7,140.4,44.6,-0.08
4632.7,DRY,-1.491,-1.370,-27.4,35.7,87.7,140.9,44.6,-0.08
4633.7,DRY,-1.491,-1.370,-27.4,35.8,87.7,140.4,44.7,-0.07
4634.7,DRY,-1.491,-1.370,-27.4,35.8,87.7,140.9,44.8,-0.08
4635.7,DRY,-1.491,-1.370,-27.4,36.0,87.7,140.0,44.8,-0.08
4636.7,DRY,-1.491,-1.370,-27.4,36.0,87.7,140.4,45.0,-0.08
4637.7,DRY,-1.477,-1.356,-27.1,36.0,87.7,140.9,45.0,-0.08
4638.7,DRY,-1.477,-1.356,-27.1,36.1,87.7,140.4,45.1,-0.07
4639.7,DRY,-1.477,-1.356,-27.1,36.1,87.7,140.0,45.1,-0.07
4640.7,DRY,-1.477,-1.356,-27.1,36.0,87.7,140.9,45.1,-0.08
4641.7,DRY,-1.477,-1.356,-27.1,35.9,87.7,140.0,45.2,-0.07
4642.7,DRY,-1.477,-1.356,-27.1,35.8,87.7,140.0,45.3,-0.07
4643.7,DRY,-1.477,-1.356,-27.1,35.8,87.7,140.0,45.3,-0.08
4644.7,DRY,-1.477,-1.356,-27.1,35.8,87.7,140.0,45.3,-0.08
4645.7,DRY,-1.477,-1.356,-27.1,35.8,87.7,140.0,45.3,-0.08
4646.7,DRY,-1.477,-1.356,-27.1,35.7,87.7,139.6,45.3,-0.08
4647.7,DRY,-1.461,-1.340,-26.8,35.7,87.7,139.1,45.4,-0.08
4648.7,DRY,-1.461,-1.340,-26.8,35.7,87.7,140.0,45.5,-0.07
4649.7,DRY,-1.461,-1.340,-26.8,35.7,87.7,140.0,45.6,-0.1
4650.7,DRY,-1.461,-1.340,-26.8,35.8,87.7,140.0,45.8,-0.08
4651.7,DRY,-1.461,-1.340,-26.8,35.8,87.7,139.6,45.8,-0.07
4652.7,DRY,-1.461,-1.340,-26.8,35.8,87.7,138.7,45.8,-0.08
4653.7,DRY,-1.461,-1.340,-26.8,35.8,87.7,138.7,45.9,-0.07
4654.7,DRY,-1.450,-1.329,-26.6,35.8,87.7,138.7,45.8,-0.08
4655.7,DRY,-1.448,-1.327,-26.5,35.9,87.7,138.7,45.9,-0.07
4656.7,DRY,-1.448,-1.327,-26.5,35.9,87.7,139.6,45.8,-0.08
4657.7,DRY,-1.448,-1.327,-26.5,35.8,87.7,139.6,45.9,-0.08
4658.7,DRY,-1.449,-1.328,-26.6,35.8,87.7,139.6,45.9,-0.08
4659.7,DRY,-1.449,-1.328,-26.6,35.8,87.7,137.3,46.0,-0.07
4660.7,DRY,-1.449,-1.328,-26.6,35.9,87.7,139.1,46.0,-0.07
4661.7,DRY,-1.449,-1.328,-26.6,35.9,87.7,138.7,45.9,-0.05
4662.7,DRY,-1.449,-1.328,-26.6,35.9,87.7,138.7,45.9,-0.07
4663.7,DRY,-1.449,-1.328,-26.6,35.9,87.7,138.7,45.9,-0.08
4664.7,DRY,-1.449,-1.328,-26.6,35.9,87.7,138.7,45.9,-0.08
4665.7,DRY,-1.449,-1.328,-26.6,35.9,87.7,138.7,45.9,-0.08
4666.7,DRY,-1.442,-1.321,-26.4,36.0,87.7,138.7,45.9,-0.08
4667.7,DRY,-1.442,-1.321,-26.4,36.0,87.7,139.1,45.8,-0.08
4668.7,DRY,-1.442,-1.321,-26.4,36.0,87.8,138.7,45.9,-0.08
4669.7,DRY,-1.442,-1.321,-26.4,36.0,87.8,138.7,45.8,-0.08
4670.7,DRY,-1.436,-1.315,-26.3,36.1,87.7,137.8,45.8,-0.07
4671.7,DRY,-1.436,-1.315,-26.3,36.0,87.7,138.2,45.8,-0.07
4672.7,DRY,-1.433,-1.312,-26.2,36.0,87.7,138.2,45.8,-0.08
4673.7,DRY,-1.433,-1.312,-26.2,36.0,87.7,137.8,45.7,-0.07
4674.7,DRY,-1.433,-1.312,-26.2,36.1,87.8,137.3,45.9,-0.08
4675.7,DRY,-1.433,-1.312,-26.2,36.2,87.7,137.3,46.0,-0.08
4676.7,DRY,-1.427,-1.306,-26.1,36.3,87.7,138.2,45.9,-0.07
4677.7,DRY,-1.424,-1.303,-26.1,36.3,87.7,137.8,45.9,-0.08
4678.7,DRY,-1.419,-1.298,-26.0,36.4,87.8,138.2,46.0,-0.07
4679.7,DRY,-1.419,-1.298,-26.0,36.4,87.7,137.8,46.0,-0.08
4680.7,DRY,-1.419,-1.298,-26.0,36.3,87.8,137.8,45.9,-0.07
4681.7,DRY,-1.419,-1.298,-26.0,36.3,87.8,138.2,45.9,-0.08
4682.7,DRY,-1.419,-1.298,-26.0,36.3,87.8,137.8,45.8,-0.08
4683.7,DRY,-1.412,-1.291,-25.8,36.3,87.8,137.3,45.9,-0.07
4684.7,DRY,-1.412,-1.291,-25.8,36.3,87.7,138.7,46.0,-0.07
4685.7,DRY,-1.420,-1.299,-26.0,36.3,87.7,138.7,46.0,-0.07
4686.7,DRY,-1.416,-1.295,-25.9,36.3,87.7,137.8,46.0,-0.08
4687.7,DRY,-1.416,-1.295,-25.9,36.3,87.8,137.3,46.1,-0.07
4688.7,DRY,-1.416,-1.295,-25.9,36.3,87.7,136.4,46.1,-0.08
4689.7,DRY,-1.416,-1.295,-25.9,36.3,87.8,136.4,46.0,-0.07
4690.7,DRY,-1.416,-1.295,-25.9,36.3,87.8,136.4,46.0,-0.08
4691.7,DRY,-1.416,-1.295,-25.9,36.3,87.8,137.3,46.1,-0.08
4692.7,DRY,-1.416,-1.295,-25.9,36.3,87.8,136.4,46.0,-0.08
4693.7,DRY,-1.416,-1.295,-25.9,36.3,87.8,136.8,46.0,-0.08
4694.7,DRY,-1.416,-1.295,-25.9,36.3,87.8,137.3,46.0,-0.08
4695.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.4,46.1,-0.07
4696.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.8,46.0,-0.08
4697.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.4,46.0,-0.1
4698.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.8,46.0,-0.1
4699.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.8,46.0,-0.07
4700.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.4,46.1,-0.07
4701.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,135.9,46.1,-0.08
4702.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.4,46.1,-0.07
4703.7,DRY,-1.416,-1.295,-25.9,36.4,87.8,136.8,46.1,-0.08
4704.7,DRY,-1.416,-1.295,-25.9,36.4,87.9,136.4,46.1,-0.07
4705.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,136.4,46.1,-0.07
4706.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,135.9,46.2,-0.08
4707.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,135.9,46.2,-0.07
4708.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,136.4,46.3,-0.08
4709.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,136.4,46.3,-0.08
4710.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,136.4,46.3,-0.08
4711.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,134.6,46.5,-0.07
4712.7,DRY,-1.416,-1.295,-25.9,36.5,87.8,135.1,46.5,-0.07
4713.7,DRY,-1.416,-1.295,-25.9,36.6,87.8,135.1,46.4,-0.08
4714.7,DRY,-1.394,-1.273,-25.5,36.5,87.8,135.5,46.5,-0.07
4715.7,DRY,-1.392,-1.271,-25.4,36.6,87.8,135.1,46.6,-0.07
4716.7,DRY,-1.392,-1.271,-25.4,36.6,87.8,135.1,46.5,-0.08
4717.7,DRY,-1.392,-1.271,-25.4,36.6,87.8,135.1,46.5,-0.07
4718.7,DRY,-1.392,-1.271,-25.4,36.6,87.8,135.9,46.6,-0.08
4719.7,DRY,-1.392,-1.271,-25.4,36.6,87.8,135.9,46.5,-0.07
4720.7,DRY,-1.392,-1.271,-25.4,36.6,87.8,135.5,46.5,-0.08
4721.7,DRY,-1.392,-1.271,-25.4,36.7,87.8,135.5,46.5,-0.08
4722.7,DRY,-1.392,-1.271,-25.4,36.7,87.9,135.1,46.5,-0.08
4723.7,DRY,-1.392,-1.271,-25.4,36.7,87.9,135.5,46.4,-0.07
4724.7,DRY,-1.392,-1.271,-25.4,36.7,87.8,134.6,46.5,-0.08
4725.7,DRY,-1.392,-1.271,-25.4,36.8,87.8,134.2,46.5,-0.08
4726.7,DRY,-1.392,-1.271,-25.4,36.8,87.8,134.2,46.4,-0.08
4727.7,DRY,-1.392,-1.271,-25.4,36.8,87.8,134.6,46.5,-0.08
4728.7,DRY,-1.392,-1.271,-25.4,36.8,87.8,134.6,46.5,-0.07
4729.7,DRY,-1.392,-1.271,-25.4,36.8,87.9,134.6,46.4,-0.08
4730.7,DRY,-1.392,-1.271,-25.4,36.8,87.9,135.1,46.6,-0.07
4731.7,DRY,-1.392,-1.271,-25.4,36.8,87.9,134.2,46.7,-0.07
4732.7,DRY,-1.392,-1.271,-25.4,36.8,87.9,134.6,46.6,-0.08
4733.7,DRY,-1.392,-1.271,-25.4,36.9,87.9,134.2,46.6,-0.08
4734.7,DRY,-1.392,-1.271,-25.4,36.9,87.8,134.6,46.6,-0.07
4735.7,DRY,-1.392,-1.271,-25.4,36.9,87.9,133.7,46.6,-0.08
4736.7,DRY,-1.392,-1.271,-25.4,37.0,87.9,134.2,46.7,-0.08
4737.7,DRY,-1.392,-1.271,-25.4,36.9,87.9,134.6,46.7,-0.08
4738.7,DRY,-1.392,-1.271,-25.4,37.0,87.9,134.2,46.7,-0.07
4739.7,DRY,-1.392,-1.271,-25.4,37.0,87.9,134.6,46.7,-0.07
4740.7,DRY,-1.392,-1.271,-25.4,37.0,87.9,134.6,46.8,-0.08
4741.7,DRY,-1.381,-1.260,-25.2,37.0,87.9,133.2,46.9,-0.08
4742.7,DRY,-1.381,-1.260,-25.2,37.1,87.9,133.7,46.8,-0.08
4743.8,DRY,-1.381,-1.260,-25.2,37.2,87.9,132.8,46.8,-0.07
4744.8,DRY,-1.381,-1.260,-25.2,37.1,87.9,132.8,46.8,-0.07
4745.8,DRY,-1.367,-1.246,-24.9,37.3,87.9,132.8,47.0,-0.23
4746.9,DRY,-1.274,-1.153,-23.1,37.4,88.0,133.2,46.0,-0.1
4747.9,DRY,-1.257,-1.136,-22.7,37.4,87.9,133.2,45.7,-0.12
4748.9,DRY,-1.284,-1.163,-23.3,37.3,87.9,132.3,45.1,-0.07
4749.9,DRY,-1.335,-1.214,-24.3,37.2,87.9,132.3,44.6,-0.08
4750.9,DRY,-1.323,-1.202,-24.0,37.0,87.9,132.8,44.5,-0.08
4751.9,DRY,-1.320,-1.199,-24.0,36.8,87.9,132.3,44.3,-0.1
4752.9,DRY,-1.316,-1.195,-23.9,36.6,87.9,133.2,44.2,-0.07
4754.0,DRY,-1.329,-1.208,-24.2,36.5,87.9,132.8,44.1,-0.07
4755.0,DRY,-1.329,-1.208,-24.2,36.3,87.9,132.3,44.3,-0.08
4756.0,DRY,-1.329,-1.208,-24.2,36.1,87.9,132.3,44.3,-0.08
4757.0,DRY,-1.315,-1.194,-23.9,36.1,87.9,132.3,44.2,-0.07
4758.0,DRY,-1.308,-1.187,-23.7,36.0,87.8,132.3,44.1,-0.12
4759.0,DRY,-1.333,-1.212,-24.2,35.9,87.8,131.9,44.0,-0.12
4760.0,DRY,-1.330,-1.209,-24.2,35.8,87.8,132.3,43.7,-0.08
4761.0,DRY,-1.313,-1.192,-23.8,35.6,87.8,132.3,43.5,-0.1
4762.0,DRY,-1.317,-1.196,-23.9,35.5,87.8,131.9,43.4,-0.07
4763.0,DRY,-1.321,-1.200,-24.0,35.4,87.7,132.3,43.5,-0.07
4764.0,DRY,-1.321,-1.200,-24.0,35.4,87.8,131.9,43.6,-0.05
4765.0,DRY,-1.345,-1.224,-24.5,35.3,87.7,132.3,43.4,-0.07
4766.0,DRY,-1.355,-1.234,-24.7,35.2,87.7,131.9,43.4,-0.08
4767.0,DRY,-1.346,-1.225,-24.5,35.1,87.7,131.4,43.3,-0.05
4768.0,DRY,-1.301,-1.180,-23.6,35.0,87.7,131.9,43.3,-0.12
4769.0,DRY,-1.308,-1.187,-23.7,35.0,87.7,131.9,43.1,-0.05
4770.1,DRY,-1.343,-1.222,-24.4,35.0,87.7,131.9,43.1,-0.05
4771.1,DRY,-1.368,-1.247,-24.9,35.0,87.8,131.4,43.3,-0.07
4772.1,DRY,-1.368,-1.247,-24.9,35.0,87.7,131.9,43.3,-0.07
4773.2,DRY,-1.376,-1.255,-25.1,35.0,87.7,131.9,43.3,-0.08
4774.2,DRY,-1.384,-1.263,-25.3,34.8,87.7,131.9,43.5,-0.08
4775.2,DRY,-1.384,-1.263,-25.3,34.7,87.7,131.9,43.7,-0.07
4776.2,DRY,-1.384,-1.263,-25.3,34.6,87.7,131.0,43.7,-0.08
4777.3,DRY,-1.391,-1.270,-25.4,34.6,87.7,131.4,43.8,-0.07
4778.3,DRY,-1.397,-1.276,-25.5,34.6,87.7,131.4,43.8,-0.08
4779.3,DRY,-1.397,-1.276,-25.5,34.6,87.8,131.4,44.0,-0.07
4780.4,DRY,-1.397,-1.276,-25.5,34.7,87.7,131.9,44.1,-0.07
4781.4,DRY,-1.397,-1.276,-25.5,34.7,87.7,131.4,44.2,-0.07
4782.4,DRY,-1.397,-1.276,-25.5,34.8,87.7,131.4,44.2,-0.07
4783.5,DRY,-1.397,-1.276,-25.5,34.9,87.7,131.4,44.3,-0.08
4784.5,DRY,-1.397,-1.276,-25.5,35.0,87.7,131.0,44.3,-0.08
4785.5,DRY,-1.397,-1.276,-25.5,35.1,87.7,131.0,44.4,-0.07
4786.5,DRY,-1.410,-1.289,-25.8,35.3,87.7,130.6,44.5,-0.08
4787.5,DRY,-1.410,-1.289,-25.8,35.5,87.8,131.4,44.5,-0.07
4788.5,DRY,-1.410,-1.289,-25.8,35.7,87.8,131.0,44.5,-0.08
4789.5,DRY,-1.410,-1.289,-25.8,35.8,87.7,131.0,44.7,-0.08
4790.5,DRY,-1.410,-1.289,-25.8,36.0,87.7,131.0,44.7,-0.08
4791.5,DRY,-1.410,-1.289,-25.8,36.0,87.7,131.0,44.7,-0.08
4792.5,DRY,-1.410,-1.289,-25.8,36.0,87.7,131.0,44.6,-0.08
4793.5,DRY,-1.410,-1.289,-25.8,36.2,87.7,131.0,44.7,-0.07
4794.5,DRY,-1.410,-1.289,-25.8,36.2,87.8,130.1,44.7,-0.07
4795.5,DRY,-1.398,-1.277,-25.5,36.3,87.7,130.1,44.7,-0.07
4796.5,DRY,-1.398,-1.277,-25.5,36.4,87.7,131.0,44.6,-0.07
4797.5,DRY,-1.398,-1.277,-25.5,36.5,87.7,130.1,44.6,-0.08
4798.5,DRY,-1.398,-1.277,-25.5,36.5,87.7,131.0,44.6,-0.08
4799.5,DRY,-1.398,-1.277,-25.5,36.5,87.7,131.0,44.8,-0.07
