# Helios moisture-pickup test  started=20260611_173204
# sample_id=sample  specimen=3.0g  treatment=Frame C  species=800 GGD  ppm=
# target_rh=80.0%  wet=60min  dry=30min  dry_to_rh=35.0%  settle_every=300s
elapsed_s,phase,weight_g,delta_g,pct_of_dry,chamber_rh,chamber_f,puck_f,column_rh,pressure_pa
0.1,SETTLE-BASELINE,0.000,0.000,0.0,30.3,80.3,181.8,35.0,-0.05
1.1,SETTLE-BASELINE,0.000,0.000,0.0,30.3,80.3,181.8,35.1,-0.07
2.1,SETTLE-BASELINE,0.000,0.000,0.0,30.3,80.3,180.5,35.1,-0.07
3.1,SETTLE-BASELINE,0.000,0.000,0.0,30.3,80.3,180.5,35.1,-0.07
4.1,SETTLE-BASELINE,0.000,0.000,0.0,30.4,80.3,180.5,35.1,-0.07
5.1,SETTLE-BASELINE,0.000,0.000,0.0,30.4,80.3,180.5,35.2,-0.07
6.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,180.9,35.3,-0.07
7.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,180.5,35.3,-0.07
8.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,180.9,35.3,-0.07
9.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,180.5,35.4,-0.07
10.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,180.9,35.4,-0.07
11.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,180.5,35.4,-0.07
12.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,180.5,35.5,-0.08
13.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,180.1,35.5,-0.07
14.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,180.1,35.4,-0.07
15.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,179.6,35.4,-0.07
16.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,179.6,35.4,-0.07
17.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,179.6,35.5,-0.07
18.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.4,179.2,35.6,-0.07
19.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,180.1,35.5,-0.07
20.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.4,180.1,35.6,-0.07
21.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,179.2,35.6,-0.07
22.1,SETTLE-BASELINE,0.000,0.000,0.0,30.5,80.3,178.7,35.6,-0.08
23.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.4,179.2,35.6,-0.05
24.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,178.7,35.6,-0.07
25.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,179.2,35.6,-0.05
26.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.3,179.6,35.7,-0.05
27.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.4,178.7,35.8,-0.05
28.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.4,177.8,35.7,-0.05
29.1,SETTLE-BASELINE,0.000,0.000,0.0,30.6,80.4,178.2,35.7,-0.05
# STABLE BASELINE  t=30s  weight=0.000  delta=0.000  pct=0.0
30.1,WET-PREHEAT,0.000,0.000,0.0,30.6,80.3,178.2,35.7,-0.08
31.1,WET-PREHEAT,0.000,0.000,0.0,30.6,80.3,177.8,35.8,-0.08
32.1,WET-PREHEAT,0.000,0.000,0.0,30.6,80.4,177.8,35.6,-0.83
33.1,WET-PREHEAT,-0.027,-0.027,-0.9,30.6,80.5,177.3,35.5,-0.5
34.1,WET-PREHEAT,-0.050,-0.050,-1.7,30.6,80.6,177.3,35.4,-0.52
35.1,WET-PREHEAT,-0.048,-0.048,-1.6,30.5,80.6,177.3,35.2,-0.52
36.1,WET-PREHEAT,-0.043,-0.043,-1.4,30.5,80.6,177.3,35.2,-0.65
37.1,WET-PREHEAT,-0.042,-0.042,-1.4,30.5,80.6,176.9,35.2,-0.82
38.1,WET-PREHEAT,-0.044,-0.044,-1.5,30.4,80.6,177.3,35.2,-0.68
39.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.6,177.8,35.2,-0.77
40.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.6,177.8,35.2,-0.8
41.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.6,177.8,35.3,-0.68
42.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.6,177.8,35.3,-0.78
43.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.6,178.2,35.3,-0.78
44.1,WET-PREHEAT,-0.049,-0.049,-1.6,30.4,80.6,178.2,35.3,-0.8
45.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.7,178.2,35.3,-0.78
46.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.3,80.7,178.2,35.3,-0.82
47.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.7,177.8,35.3,-0.73
48.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.7,178.7,35.2,-0.5
49.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.4,80.7,179.2,35.4,-0.73
50.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.3,80.7,179.2,35.4,-0.72
51.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.3,80.7,178.7,35.3,-0.92
52.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.3,80.7,179.2,35.4,-0.77
53.1,WET-PREHEAT,-0.051,-0.051,-1.7,30.3,80.7,179.2,35.4,-0.52
54.1,WET-PREHEAT,-0.062,-0.062,-2.1,30.3,80.8,179.6,35.4,-0.78
55.1,WET-PREHEAT,-0.062,-0.062,-2.1,30.3,80.8,180.1,35.5,-0.8
56.1,WET-PREHEAT,-0.062,-0.062,-2.1,30.3,80.8,180.1,35.5,-0.8
57.1,WET-PREHEAT,-0.062,-0.062,-2.1,30.3,80.8,180.1,35.5,-0.8
58.1,WET-PREHEAT,-0.057,-0.057,-1.9,30.3,80.8,180.5,35.5,-0.58
59.1,WET-PREHEAT,-0.055,-0.055,-1.8,30.3,80.8,180.5,35.6,-0.6
60.1,WET-PREHEAT,-0.047,-0.047,-1.6,30.2,80.8,180.5,35.6,-0.48
61.1,WET-PREHEAT,-0.060,-0.060,-2.0,30.2,80.9,180.9,35.6,-0.63
62.1,WET-PREHEAT,-0.060,-0.060,-2.0,30.2,80.8,180.9,35.6,-0.63
63.1,WET-PREHEAT,-0.060,-0.060,-2.0,30.2,80.9,181.8,35.6,-0.72
64.1,WET-PREHEAT,-0.067,-0.067,-2.2,30.2,80.9,182.3,35.7,-0.7
65.1,WET-PREHEAT,-0.067,-0.067,-2.2,30.2,80.9,182.3,35.7,-0.83
66.1,WET-PREHEAT,-0.067,-0.067,-2.2,30.2,80.9,182.8,35.7,-0.87
67.1,WET-PREHEAT,-0.067,-0.067,-2.2,30.2,81.0,182.8,35.7,-0.72
68.1,WET-PREHEAT,-0.067,-0.067,-2.2,30.2,80.9,182.8,35.8,-0.57
