# Helios moisture-pickup test  started=20260612_184523
# sample_id=sample  specimen=3.0g  treatment=Frame C  species=800 GGD  ppm=
# target_rh=80.0%  wet=60min  dry=30min  dry_to_rh=35.0%  settle_every=300s
elapsed_s,phase,weight_g,delta_g,pct_of_dry,chamber_rh,chamber_f,puck_f,column_rh,pressure_pa
3204.6,SETTLE-WET,0.428,0.428,14.3,80.0,84.8,244.4,97.0,-0.08
3205.6,SETTLE-WET,0.428,0.428,14.3,80.1,84.8,244.4,97.0,-0.07
# STABLE WET  t=3207s  weight=0.428  delta=0.428  pct=14.3
3206.7,WET,0.428,0.428,14.3,80.1,84.8,244.4,96.8,-0.07
3207.7,WET,0.428,0.428,14.3,80.1,84.8,245.3,96.8,-0.13
3208.7,WET,0.428,0.428,14.3,80.1,84.9,244.8,96.8,-0.62
3209.7,WET,0.419,0.419,14.0,80.0,84.9,245.3,96.8,-0.53
3210.7,WET,0.398,0.398,13.3,79.9,84.9,245.3,96.9,-0.67
3211.7,WET,0.400,0.400,13.3,79.9,84.9,245.3,96.9,-0.55
3212.7,WET,0.410,0.410,13.7,79.8,84.9,245.3,97.0,-0.77
3213.7,WET,0.410,0.410,13.7,79.8,84.9,246.2,97.0,-0.6
3214.7,WET,0.410,0.410,13.7,79.8,84.9,246.2,97.0,-0.45
3215.7,WET,0.410,0.410,13.7,79.8,84.9,245.8,97.0,-0.58
3216.7,WET,0.410,0.410,13.7,79.7,84.9,246.2,96.9,-0.55
3217.7,WET,0.410,0.410,13.7,79.7,84.9,246.7,96.9,-0.55
3218.7,WET,0.410,0.410,13.7,79.7,84.9,246.7,96.9,-0.4
3219.9,WET,0.399,0.399,13.3,79.6,84.9,247.6,96.9,-0.67
3220.9,WET,0.399,0.399,13.3,79.6,84.9,246.7,96.9,-0.67
3221.9,WET,0.399,0.399,13.3,79.6,84.9,246.7,96.9,-0.62
3222.9,WET,0.399,0.399,13.3,79.6,85.0,247.6,96.9,-0.55
3223.9,WET,0.399,0.399,13.3,79.6,85.0,247.1,97.0,-0.78
3224.9,WET,0.399,0.399,13.3,79.7,84.9,247.1,97.1,-0.58
3226.0,WET,0.399,0.399,13.3,80.0,85.0,246.2,97.8,-0.97
3227.0,WET,0.399,0.399,13.3,80.5,84.9,245.8,98.6,-0.45
