# Helios moisture-pickup test  started=20260603_150447
# specimen=5.0g  treatment=Expedry Gold  species=duck down
# target_rh=80.0%  wet=60min  dry=30min  dry_to_rh=35.0%  settle_every=300s
elapsed_s,phase,weight_g,delta_g,pct_of_dry,chamber_rh,chamber_f,puck_f,column_rh,pressure_pa
0.1,SETTLE-BASELINE,-0.037,0.000,0.0,35.5,79.7,177.3,44.5,-0.05
1.1,SETTLE-BASELINE,-0.037,0.000,0.0,35.5,79.7,176.4,44.4,-0.05
2.1,SETTLE-BASELINE,-0.036,0.001,0.0,35.5,79.7,176.9,44.4,-0.07
3.1,SETTLE-BASELINE,-0.036,0.001,0.0,35.5,79.7,176.0,44.4,-0.07
4.1,SETTLE-BASELINE,-0.013,0.024,0.5,35.5,79.7,176.0,44.5,-0.05
5.1,SETTLE-BASELINE,-0.039,-0.002,-0.0,35.5,79.7,176.0,44.5,-0.03
6.1,SETTLE-BASELINE,-0.014,0.023,0.5,35.6,79.7,176.0,44.6,-0.07
7.1,SETTLE-BASELINE,0.000,0.037,0.7,35.5,79.7,175.6,44.5,-0.05
8.1,SETTLE-BASELINE,-0.028,0.009,0.2,35.6,79.7,175.6,44.5,-0.05
9.1,SETTLE-BASELINE,0.015,0.052,1.0,35.6,79.7,176.0,44.5,-0.08
10.1,SETTLE-BASELINE,0.014,0.051,1.0,35.6,79.7,175.1,44.4,-0.07
11.1,SETTLE-BASELINE,-0.013,0.024,0.5,35.6,79.7,175.1,44.4,-0.05
12.1,SETTLE-BASELINE,-0.017,0.020,0.4,35.6,79.7,175.6,44.3,-0.05
13.1,SETTLE-BASELINE,-0.019,0.018,0.4,35.6,79.7,175.1,44.2,-0.03
14.1,SETTLE-BASELINE,-0.016,0.021,0.4,35.7,79.7,174.7,44.2,-0.07
15.1,SETTLE-BASELINE,-0.016,0.021,0.4,35.6,79.7,174.7,44.1,-0.05
16.1,SETTLE-BASELINE,-0.022,0.015,0.3,35.6,79.7,174.2,44.1,-0.05
17.1,SETTLE-BASELINE,-0.022,0.015,0.3,35.6,79.7,174.7,44.1,-0.05
18.1,SETTLE-BASELINE,-0.024,0.013,0.3,35.7,79.7,174.7,44.1,-0.07
19.1,SETTLE-BASELINE,-0.022,0.015,0.3,35.6,79.7,174.2,44.0,-0.05
20.1,SETTLE-BASELINE,-0.023,0.014,0.3,35.6,79.7,174.7,44.1,-0.05
21.1,SETTLE-BASELINE,-0.026,0.011,0.2,35.7,79.7,174.2,44.1,-0.07
22.1,SETTLE-BASELINE,-0.023,0.014,0.3,35.6,79.7,174.2,44.1,-0.07
23.1,SETTLE-BASELINE,-0.019,0.018,0.4,35.6,79.7,173.8,44.1,-0.05
24.1,SETTLE-BASELINE,-0.023,0.014,0.3,35.7,79.7,173.8,44.2,-0.05
25.1,SETTLE-BASELINE,-0.017,0.020,0.4,35.7,79.7,173.8,44.2,-0.05
26.1,SETTLE-BASELINE,-0.015,0.022,0.4,35.7,79.7,173.8,44.2,-0.07
27.1,SETTLE-BASELINE,-0.015,0.022,0.4,35.7,79.7,174.2,44.2,-0.05
28.1,SETTLE-BASELINE,-0.024,0.013,0.3,35.7,79.7,173.3,44.2,-0.07
29.1,SETTLE-BASELINE,-0.023,0.014,0.3,35.8,79.7,173.3,44.0,-0.05
# STABLE BASELINE  t=30s  weight=-0.023  delta=0.014  pct=0.3
30.1,WET-PREHEAT,-0.023,0.000,0.0,35.7,79.7,173.3,43.9,-0.05
31.1,WET-PREHEAT,-0.019,0.004,0.1,35.7,79.7,173.3,43.9,-0.08
32.1,WET-PREHEAT,-0.015,0.008,0.2,35.7,79.7,172.8,43.9,-0.05
33.1,WET-PREHEAT,-0.010,0.013,0.3,35.8,79.8,172.4,43.9,-0.07
34.1,WET-PREHEAT,0.054,0.077,1.5,35.8,79.8,172.8,43.9,-0.05
35.1,WET-PREHEAT,0.083,0.106,2.1,35.8,79.8,172.8,43.9,-0.03
36.1,WET-PREHEAT,0.072,0.095,1.9,35.8,79.8,172.8,43.8,-0.02
37.1,WET-PREHEAT,0.068,0.091,1.8,35.7,79.8,171.9,43.8,-0.03
38.1,WET-PREHEAT,0.015,0.038,0.8,35.7,79.8,172.4,43.9,-0.02
39.1,WET-PREHEAT,0.021,0.044,0.9,35.7,79.8,172.4,44.1,-0.03
40.1,WET-PREHEAT,0.043,0.066,1.3,35.7,79.8,172.4,44.3,-0.03
41.1,WET-PREHEAT,0.043,0.066,1.3,35.7,79.8,171.9,44.6,-0.02
42.1,WET-PREHEAT,0.053,0.076,1.5,35.7,79.8,172.8,44.9,-0.02
43.1,WET-PREHEAT,0.037,0.060,1.2,35.7,79.9,172.8,45.1,-0.02
44.1,WET-PREHEAT,0.037,0.060,1.2,35.7,79.8,172.8,45.1,-0.02
45.1,WET-PREHEAT,0.063,0.086,1.7,35.7,79.8,172.8,45.1,-0.02
46.1,WET-PREHEAT,0.076,0.099,2.0,35.8,79.8,173.3,45.1,-0.02
47.1,WET-PREHEAT,0.061,0.084,1.7,35.9,79.8,172.8,45.1,-0.02
48.1,WET-PREHEAT,0.049,0.072,1.4,35.9,79.9,173.3,45.2,0.0
49.1,WET-PREHEAT,0.046,0.069,1.4,35.9,79.9,173.3,45.2,-0.02
50.1,WET-PREHEAT,0.085,0.108,2.2,35.9,79.9,173.8,45.1,-0.02
51.1,WET-PREHEAT,0.054,0.077,1.5,36.0,79.9,174.2,45.0,-0.02
52.1,WET-PREHEAT,0.050,0.073,1.5,36.0,79.9,174.2,45.0,-0.02
53.1,WET-PREHEAT,0.052,0.075,1.5,36.0,79.9,174.2,45.0,-0.03
54.1,WET-PREHEAT,0.038,0.061,1.2,36.1,79.9,174.7,45.2,-0.02
55.1,WET-PREHEAT,0.038,0.061,1.2,36.1,79.9,174.7,45.2,-0.02
56.1,WET-PREHEAT,0.042,0.065,1.3,36.1,79.9,175.1,45.2,-0.02
57.1,WET-PREHEAT,0.047,0.070,1.4,36.1,79.9,175.6,45.1,-0.02
58.1,WET-PREHEAT,0.047,0.070,1.4,36.1,79.9,175.6,45.1,-0.02
59.1,WET-PREHEAT,0.051,0.074,1.5,36.2,79.9,175.6,45.0,-0.02
60.1,WET-PREHEAT,0.030,0.053,1.1,36.2,79.9,176.0,44.9,-0.03
61.1,WET-PREHEAT,0.045,0.068,1.4,36.2,79.9,176.0,44.9,-0.02
62.1,WET-PREHEAT,0.052,0.075,1.5,36.2,79.9,176.9,44.9,-0.02
63.1,WET-PREHEAT,0.032,0.055,1.1,36.3,79.9,176.9,45.0,-0.03
64.1,WET-PREHEAT,0.011,0.034,0.7,36.2,79.9,176.9,45.0,-0.02
65.1,WET-PREHEAT,0.022,0.045,0.9,36.3,79.9,177.3,45.0,-0.02
66.1,WET-PREHEAT,0.042,0.065,1.3,36.3,79.9,177.3,44.9,-0.03
67.1,WET-PREHEAT,0.052,0.075,1.5,36.3,80.0,177.8,44.9,-0.02
68.1,WET-PREHEAT,0.041,0.064,1.3,36.3,79.9,177.8,45.0,-0.02
69.1,WET-PREHEAT,0.023,0.046,0.9,36.3,79.9,178.2,44.9,-0.03
70.1,WET-PREHEAT,0.043,0.066,1.3,36.3,79.9,178.7,45.0,-0.03
71.1,WET-PREHEAT,0.043,0.066,1.3,36.3,80.0,178.7,45.0,-0.03
72.1,WET-PREHEAT,0.053,0.076,1.5,36.3,80.0,178.7,45.0,-0.02
73.1,WET-PREHEAT,0.041,0.064,1.3,36.4,80.0,179.2,45.1,-0.03
74.1,WET-PREHEAT,0.024,0.047,0.9,36.4,80.0,179.2,45.1,-0.02
75.1,WET-PREHEAT,0.024,0.047,0.9,36.4,80.0,180.1,45.1,-0.03
76.1,WET-PREHEAT,0.033,0.056,1.1,36.4,79.9,180.1,45.1,-0.03
77.1,WET-PREHEAT,0.086,0.109,2.2,36.4,79.9,180.1,45.0,0.0
78.1,WET-PREHEAT,0.086,0.109,2.2,36.4,79.9,180.5,45.1,-0.02
79.1,WET-PREHEAT,0.043,0.066,1.3,36.4,80.0,181.4,45.0,-0.02
80.1,WET-PREHEAT,0.061,0.084,1.7,36.5,80.0,181.4,45.0,-0.02
81.1,WET-PREHEAT,0.064,0.087,1.7,36.5,80.0,181.4,45.0,-0.02
82.1,WET-PREHEAT,0.052,0.075,1.5,36.5,80.0,181.4,45.1,-0.02
83.1,WET-PREHEAT,0.037,0.060,1.2,36.5,80.0,182.3,45.0,0.0
84.1,WET-PREHEAT,0.033,0.056,1.1,36.5,80.0,182.3,45.0,-0.02
85.1,WET-PREHEAT,0.033,0.056,1.1,36.5,80.0,182.8,45.0,-0.02
86.1,WET-PREHEAT,0.060,0.083,1.7,36.5,80.0,182.8,45.1,-0.02
87.1,WET-PREHEAT,0.058,0.081,1.6,36.5,80.0,182.8,45.0,-0.03
88.1,WET-PREHEAT,0.050,0.073,1.5,36.5,80.0,182.8,45.0,0.0
89.1,WET-PREHEAT,0.029,0.052,1.0,36.5,80.0,183.2,44.9,-0.02
90.1,WET-PREHEAT,0.033,0.056,1.1,36.5,80.0,183.2,45.1,-0.02
91.1,WET-PREHEAT,0.029,0.052,1.0,36.6,80.0,183.7,45.2,-0.02
92.1,WET-PREHEAT,0.040,0.063,1.3,36.5,80.0,184.1,45.1,-0.02
93.1,WET-PREHEAT,0.043,0.066,1.3,36.6,80.0,184.1,45.1,-0.03
94.1,WET-PREHEAT,0.042,0.065,1.3,36.6,80.0,184.6,45.1,-0.02
95.1,WET-PREHEAT,0.059,0.082,1.6,36.6,80.0,185.0,45.0,-0.02
96.1,WET-PREHEAT,0.070,0.093,1.9,36.6,80.0,185.0,45.1,0.0
97.1,WET-PREHEAT,0.049,0.072,1.4,36.6,80.0,185.4,45.1,0.0
98.1,WET-PREHEAT,0.049,0.072,1.4,36.6,80.0,185.4,45.1,0.0
99.1,WET-PREHEAT,0.041,0.064,1.3,36.6,80.0,185.4,45.1,-0.03
100.1,WET-PREHEAT,0.065,0.088,1.8,36.6,80.0,185.9,45.0,-0.02
101.1,WET-PREHEAT,0.065,0.088,1.8,36.6,80.0,185.4,45.0,0.0
102.1,WET-PREHEAT,0.046,0.069,1.4,36.6,80.0,186.3,45.0,-0.02
103.1,WET-PREHEAT,0.047,0.070,1.4,36.6,80.1,186.8,45.0,-0.02
104.1,WET-PREHEAT,0.058,0.081,1.6,36.6,80.0,186.8,45.1,-0.02
105.1,WET-PREHEAT,0.043,0.066,1.3,36.6,80.1,187.2,45.0,-0.03
106.1,WET-PREHEAT,0.049,0.072,1.4,36.7,80.1,187.2,45.1,-0.03
107.1,WET-PREHEAT,0.043,0.066,1.3,36.7,80.0,188.2,45.0,-0.02
108.1,WET-PREHEAT,0.041,0.064,1.3,36.6,80.1,187.7,45.0,-0.02
109.1,WET-PREHEAT,0.049,0.072,1.4,36.7,80.1,188.2,45.1,-0.02
110.1,WET-PREHEAT,0.052,0.075,1.5,36.6,80.1,188.6,45.0,-0.02
111.1,WET-PREHEAT,0.047,0.070,1.4,36.7,80.1,188.6,45.0,-0.02
112.1,WET-PREHEAT,0.047,0.070,1.4,36.7,80.1,189.1,45.0,-0.02
113.1,WET-PREHEAT,0.053,0.076,1.5,36.6,80.1,189.1,45.0,-0.02
114.1,WET-PREHEAT,0.061,0.084,1.7,36.7,80.1,189.5,45.0,-0.03
115.1,WET-PREHEAT,0.068,0.091,1.8,36.7,80.1,189.5,45.1,-0.02
116.1,WET-PREHEAT,0.058,0.081,1.6,36.7,80.1,189.5,45.0,-0.03
117.1,WET-PREHEAT,0.079,0.102,2.0,36.7,80.1,189.9,45.0,-0.02
118.1,WET-PREHEAT,0.052,0.075,1.5,36.7,80.1,189.9,45.1,-0.02
119.1,WET-PREHEAT,0.062,0.085,1.7,36.7,80.2,190.4,45.0,0.0
120.1,WET-PREHEAT,0.062,0.085,1.7,36.7,80.1,191.3,45.1,0.0
121.1,WET-PREHEAT,0.032,0.055,1.1,36.7,80.1,191.3,45.0,-0.02
122.1,WET-PREHEAT,0.043,0.066,1.3,36.7,80.1,191.3,45.0,-0.02
123.1,WET-PREHEAT,0.034,0.057,1.1,36.7,80.1,191.3,45.0,0.0
124.1,WET-PREHEAT,0.048,0.071,1.4,36.7,80.1,192.2,45.0,-0.03
125.1,WET-PREHEAT,0.048,0.071,1.4,36.7,80.1,192.2,45.0,-0.03
126.1,WET-PREHEAT,0.052,0.075,1.5,36.7,80.1,192.2,45.0,-0.02
127.1,WET-PREHEAT,0.049,0.072,1.4,36.7,80.1,192.2,45.0,-0.02
128.1,WET-PREHEAT,0.045,0.068,1.4,36.7,80.1,192.2,45.0,-0.02
129.1,WET-PREHEAT,0.033,0.056,1.1,36.7,80.1,192.7,45.0,0.0
130.1,WET-PREHEAT,0.030,0.053,1.1,36.7,80.1,193.6,45.0,-0.02
131.1,WET-PREHEAT,0.030,0.053,1.1,36.8,80.1,192.7,45.0,-0.02
132.1,WET-PREHEAT,0.030,0.053,1.1,36.7,80.1,193.6,45.1,-0.03
133.1,WET-PREHEAT,0.040,0.063,1.3,36.7,80.2,194.0,45.1,-0.02
134.1,WET-PREHEAT,0.045,0.068,1.4,36.7,80.2,193.6,45.0,-0.02
